"ensembl_gene_id"	"hgnc_symbol"	"chromosome_name"	"start_position"	"end_position"	"strand"	"gene_biotype"	"401_Inp"	"567_Elu"	"401_Sup"	"401_Elu"	"624_Elu"
"ENSG00000009780"	"FAM76A"	"1"	28052490	28089633	1	"protein_coding"	501.636227843951	435.160964592154	294.232605889415	424.639726717884	447.63548071769
"ENSG00000009790"	"TRAF3IP3"	"1"	209929377	209955668	1	"protein_coding"	47.2354104243548	50.71615052179	32.6881587171728	45.6960299544529	28.037643500676
"ENSG00000009830"	"POMT2"	"14"	77741299	77787227	-1	"protein_coding"	210.583439932201	191.589751163423	314.722646412733	188.626426312361	153.723631607155
"ENSG00000009950"	"MLXIPL"	"7"	73007524	73038873	-1	"protein_coding"	200.85484557082	209.959075121351	327.79007441263	193.242096792912	143.08866338276
"ENSG00000009954"	"BAZ1B"	"7"	72854728	72936608	-1	"protein_coding"	3210.01079427493	3354.78038139307	3006.97538702145	2998.92696860074	2788.29530537758
"ENSG00000010072"	"SPRTN"	"1"	231472850	231490769	1	"protein_coding"	457.100416166639	566.294135914863	274.832550540856	511.206050651286	609.093634669859
"ENSG00000010165"	"METTL13"	"1"	171750788	171783163	1	"protein_coding"	213.289468430449	165.221542921286	341.143140982138	193.474200855269	176.927198642197
"ENSG00000010219"	"DYRK4"	"12"	4671370	4723325	1	"protein_coding"	270.420435243885	205.365421373386	269.992081669527	240.474141630557	279.409619713634
"ENSG00000010244"	"ZNF207"	"17"	30677136	30708905	1	"protein_coding"	1359.80804274661	1306.57952635598	760.950702767236	1367.53975421733	1337.10555039431
"ENSG00000010256"	"UQCRC1"	"3"	48636435	48648409	-1	"protein_coding"	581.70870365738	493.279142275329	1639.50825753355	543.839815262614	583.956437048563
"ENSG00000010270"	"STARD3NL"	"7"	38217824	38270272	1	"protein_coding"	773.840563733377	665.475505400562	460.826820266593	703.111038951335	821.792999157746
"ENSG00000010278"	"CD9"	"12"	6308881	6347425	1	"protein_coding"	138.572531254002	153.788594901406	112.040391392317	109.364682223507	147.922739848394
"ENSG00000010282"	"HHATL"	"3"	42734155	42744319	-1	"protein_coding"	15.558056427127	10.0383723796438	19.0886310129134	11.9240632405894	6.76770705188732
"ENSG00000010292"	"NCAPD2"	"12"	6602522	6641121	1	"protein_coding"	1435.87218624573	1334.16834004042	1425.14758992643	1378.23336852843	1555.60580664096
"ENSG00000010295"	"IFFO1"	"12"	6647541	6665239	-1	"protein_coding"	178.32814858923	206.765288047552	411.230000886024	175.545655675477	205.931657436
"ENSG00000010310"	"GIPR"	"19"	46171502	46186982	1	"protein_coding"	16.1192975701007	14.2711256341096	22.644225106801	10.2185267236095	9.6681529312676
"ENSG00000010318"	"PHF7"	"3"	52444673	52457657	1	"protein_coding"	113.506767801863	80.3069790371507	114.817424647091	105.132132145342	74.4447775707605
"ENSG00000010319"	"SEMA3G"	"3"	52467069	52479101	-1	"protein_coding"	19.7808463265967	26.4354857074611	45.9762620857868	15.6224765763389	23.2035670350422
"ENSG00000010322"	"NISCH"	"3"	52489134	52527087	1	"protein_coding"	997.797450580684	934.30339239151	1994.60152799045	978.576437120618	927.175866108563
"ENSG00000010361"	"FUZ"	"19"	50310126	50320633	-1	"protein_coding"	198.62014745049	170.425984891094	414.097783107727	190.133056439012	171.126306883437
"ENSG00000010404"	"IDS"	"X"	148558521	148615470	-1	"protein_coding"	995.398383483501	1130.23690957455	553.155731974706	1167.25456639877	1198.85096347718
"ENSG00000010539"	"ZNF200"	"16"	3272325	3286221	-1	"protein_coding"	199.348350621163	278.313137547596	133.906055660005	199.13229333776	272.641912661746
"ENSG00000010626"	"LRRC23"	"12"	6982733	7023407	1	"protein_coding"	78.7958910021927	57.7145128912323	86.1519965272743	66.8587803452811	77.3452234501408
"ENSG00000010803"	"SCMH1"	"1"	41492872	41707826	-1	"protein_coding"	502.952634811933	603.922292980333	489.362321984622	540.955532781936	553.018347668507
"ENSG00000011007"	"TCEB3"	"1"	24069645	24088549	1	"protein_coding"	1372.21570295191	1217.50380671524	645.510429448854	1249.51106544716	1624.24969245296
"ENSG00000011009"	"LYPLA2"	"1"	24117460	24122029	1	"protein_coding"	255.156480715412	254.72014948691	556.672148633734	249.897042792854	224.301148005408
"ENSG00000011021"	"CLCN6"	"1"	11866207	11903201	1	"protein_coding"	177.172273897742	210.608307609094	301.966642748481	205.707642965053	236.869746816056
"ENSG00000011028"	"MRC2"	"17"	60704762	60770958	1	"protein_coding"	67.8215111842692	67.7432742044013	218.682428442909	57.0859564526262	56.0752870013521
"ENSG00000011105"	"TSPAN9"	"12"	3186521	3395730	1	"protein_coding"	71.2223504476511	71.9471942594425	128.261240183528	69.8867329768546	58.0089175876056
"ENSG00000011114"	"BTBD7"	"14"	93703896	93799438	-1	"protein_coding"	521.861441894132	517.911096516682	322.36593430487	553.255370235776	631.330386411774
"ENSG00000011132"	"APBA3"	"19"	3750817	3761697	-1	"protein_coding"	120.913346328705	131.301850486711	294.076893721592	123.705286546416	106.349682243944
"ENSG00000011143"	"MKS1"	"17"	56282803	56296966	-1	"protein_coding"	175.371677049431	147.068953459734	310.077067144086	155.204382328855	163.391784538422
"ENSG00000011198"	"ABHD5"	"3"	43731605	43775863	1	"protein_coding"	186.001866360391	223.734745331314	102.528557486308	189.182601622182	172.093122176563
"ENSG00000011201"	"KAL1"	"X"	8496915	8700227	-1	"protein_coding"	9.14039056407272	8.45589544245661	13.1323912007913	11.6293767496647	18.3694905694084
"ENSG00000011243"	"AKAP8L"	"19"	15490859	15529952	-1	"protein_coding"	896.020228421753	753.12155416632	1508.80819176854	707.815143343349	793.75535565707
"ENSG00000011258"	"MBTD1"	"17"	49254786	49337524	-1	"protein_coding"	292.997220833785	367.778590881251	189.835502389235	282.921273995703	405.095607820112
"ENSG00000011260"	"UTP18"	"17"	49337889	49375297	1	"protein_coding"	238.976828085437	246.784222635479	195.791742201357	213.343919888043	233.969300936676
"ENSG00000011275"	"RNF216"	"7"	5659678	5821370	-1	"protein_coding"	653.33176297151	655.36024448912	683.376267139035	655.727977773661	580.089175876056
"ENSG00000011295"	"TTC19"	"17"	15902694	15948329	1	"protein_coding"	554.043518674818	534.375487309823	274.209701869566	527.786328233591	571.387838237915
"ENSG00000011304"	"PTBP1"	"19"	797075	812327	1	"protein_coding"	2401.0341695201	2203.7396350383	3626.63560146851	2406.88205583257	2716.7509736862
"ENSG00000011332"	"DPF1"	"19"	38701646	38720354	-1	"protein_coding"	231.847655254479	224.725656179606	213.258288335149	200.016352810534	236.869746816056
"ENSG00000011347"	"SYT7"	"11"	61282785	61348620	-1	"protein_coding"	54.1976212276128	41.8801324528852	66.7519411787155	54.5442505131704	51.2412105357183
"ENSG00000011376"	"LARS2"	"3"	45429998	45590913	1	"protein_coding"	474.319070068712	443.438569804134	610.888761516914	469.392648044641	437.967327786422
"ENSG00000011405"	"PIK3C2A"	"11"	17099277	17229530	-1	"protein_coding"	772.213358663971	1041.29142483192	244.545037541918	895.697367418342	1022.89058012811
"ENSG00000011422"	"PLAUR"	"19"	44150247	44174699	-1	"protein_coding"	67.7110675160849	59.7924452525658	60.8864503335219	63.407163450158	53.1748411219718
"ENSG00000011426"	"ANLN"	"7"	36429415	36493400	1	"protein_coding"	1276.90623526434	1522.70944112855	627.706673213381	1415.52334748148	1884.32300630406
"ENSG00000011451"	"WIZ"	"19"	15532319	15560762	-1	"protein_coding"	521.420910870907	438.301405299649	823.173599410268	579.077868241966	528.847965340338
"ENSG00000011454"	"RABGAP1"	"9"	125703112	125867145	1	"protein_coding"	1157.39018386662	1246.83945646833	819.31997264956	1087.97812993164	1095.40172711262
"ENSG00000011478"	"QPCTL"	"19"	46195741	46207247	1	"protein_coding"	95.9708860471608	92.5386165758261	228.47990091853	92.12510304165	81.2124846226478
"ENSG00000011485"	"PPP5C"	"19"	46850251	46896238	1	"protein_coding"	739.450751486695	644.849958850825	1147.44725716387	683.447572498024	719.310578086309
"ENSG00000011523"	"CEP68"	"2"	65283500	65314138	1	"protein_coding"	314.649285520131	255.090661046884	278.011757098204	337.248112824787	315.181785559324
"ENSG00000011566"	"MAP4K3"	"2"	39476407	39664453	-1	"protein_coding"	368.231740296102	412.111487287988	278.167469266027	368.342049637435	483.40764656338
"ENSG00000011638"	"TMEM159"	"16"	21169698	21191937	1	"protein_coding"	66.010647884394	57.6184022264839	163.194332451113	64.7295795647516	57.0421022944788
"ENSG00000012048"	"BRCA1"	"17"	41196312	41277500	-1	"protein_coding"	734.823416020387	870.956259571647	298.722472990239	791.570926329264	919.441343763549
"ENSG00000012061"	"ERCC1"	"19"	45910591	45982086	-1	"protein_coding"	407.15254749283	376.310403854122	608.383975162926	380.520255507786	366.422996095042
"ENSG00000012171"	"SEMA3B"	"3"	50304990	50314977	1	"processed_transcript"	24.1038134426862	26.4643189068856	51.9974650988031	22.0946999139006	15.4690446900282
"ENSG00000012174"	"MBTPS2"	"X"	21857754	21903542	1	"protein_coding"	303.293486089345	360.953227708356	200.969421174366	317.35254230912	336.451722008112
"ENSG00000012211"	"PRICKLE3"	"X"	49031151	49042845	-1	"protein_coding"	265.308909897247	244.975400135441	360.387484162874	261.526419542519	209.798918608507
"ENSG00000012232"	"EXTL3"	"8"	28457986	28613116	1	"protein_coding"	323.218168489666	328.336320281814	551.338757492902	330.433312946003	351.920766698141
"ENSG00000012779"	"ALOX5"	"10"	45869661	45941561	1	"protein_coding"	15.574752629897	13.7372259440639	10.3553579460172	9.63649993089507	8.70133763814084
"ENSG00000012822"	"CALCOCO1"	"12"	54104903	54121529	-1	"protein_coding"	532.77930335254	434.876952630454	745.884802351678	471.746606698392	469.872232459605
"ENSG00000012963"	"UBR7"	"14"	93673401	93695561	1	"protein_coding"	431.362967903342	503.236306090629	255.9254174618	439.024408175603	553.018347668507
"ENSG00000012983"	"MAP4K5"	"14"	50885219	51027844	-1	"protein_coding"	350.305416126485	447.65210092565	166.438502209355	402.916988101746	430.232805441408
"ENSG00000013016"	"EHD3"	"2"	31456880	31492313	1	"protein_coding"	79.2903473340864	61.9376550792231	109.48403350626	75.968489722895	68.643885812
"ENSG00000013275"	"PSMC4"	"19"	40476912	40487348	1	"protein_coding"	1177.71941183378	1217.33415654986	1250.273847317	1081.24795104883	1238.49039049538
"ENSG00000013288"	"MAN2B2"	"4"	6576902	6625089	1	"protein_coding"	298.8806082082	288.981520282034	542.04759895561	334.337978861215	320.015862024958
"ENSG00000013306"	"SLC25A39"	"17"	42396993	42402238	-1	"protein_coding"	647.185073053134	644.008505033584	1337.95717975646	677.907298683535	663.235291084957
"ENSG00000013364"	"MVP"	"16"	29831715	29859355	1	"protein_coding"	50.8635667753108	32.7750045226848	116.28379735839	56.4965834707768	45.4403187769577
"ENSG00000013374"	"NUB1"	"7"	151038785	151075535	1	"protein_coding"	1700.42468666846	1747.75658253437	887.408360137786	1587.95996280305	1840.81631811335
"ENSG00000013441"	"CLK1"	"2"	201717732	201729422	-1	"protein_coding"	963.172647845711	862.548419461564	590.489469960525	920.503015263645	1208.51911640845
"ENSG00000013503"	"POLR3B"	"12"	106751436	106903976	1	"protein_coding"	418.417192509049	441.274137844527	179.947280946686	403.90798677974	448.602296010817
"ENSG00000013523"	"ANGEL1"	"14"	77253588	77292589	-1	"protein_coding"	300.263799987262	298.07703714576	546.848890392079	310.784538870961	307.44726321431
"ENSG00000013561"	"RNF14"	"5"	141337893	141369856	1	"protein_coding"	501.202126571932	543.100492613575	264.697867963556	533.34129442635	583.956437048563
"ENSG00000013563"	"DNASE1L1"	"X"	153629579	153640449	-1	"protein_coding"	38.145108468592	27.9699073122741	57.4865684074571	47.1547700308064	27.0708282075493
"ENSG00000013573"	"DDX11"	"12"	31226779	31257725	1	"protein_coding"	446.159428754256	476.728251883914	923.080835809624	453.427594927079	379.958410198817
"ENSG00000013583"	"HEBP1"	"12"	13127798	13153207	-1	"protein_coding"	363.604404829794	250.372063434747	337.211159351711	264.87491014791	435.066881907042
"ENSG00000013588"	"GPRC5A"	"12"	13043716	13070871	1	"protein_coding"	37.9280578325823	36.5795798183282	41.4863949849631	39.9568497496355	38.6726117250704
"ENSG00000013619"	"MAMLD1"	"X"	149529689	149682448	1	"protein_coding"	141.305522406585	141.710734426328	149.439092579031	163.238472032502	151.790001020901
"ENSG00000013810"	"TACC3"	"4"	1723227	1746898	1	"protein_coding"	744.822986326446	806.11314941287	1062.82659654879	748.431294692537	773.452234501408
"ENSG00000014138"	"POLA2"	"11"	65029233	65073060	1	"protein_coding"	541.746302137707	588.592979032607	810.210312046125	472.11122180702	551.084717082253
"ENSG00000014164"	"ZC3H3"	"8"	144519825	144623623	-1	"protein_coding"	249.660942705065	252.137150634956	524.139702084384	286.354385597068	258.139683264845
"ENSG00000014216"	"CAPN1"	"11"	64948037	64979477	1	"protein_coding"	301.219320245509	309.669053263166	564.094761157154	296.278225829753	291.978218524281
"ENSG00000014641"	"MDH1"	"2"	63815743	63834331	1	"protein_coding"	501.202126571932	461.456604335037	430.630056234583	528.103053291921	454.403187769577
"ENSG00000014824"	"SLC30A9"	"4"	41992489	42092474	1	"protein_coding"	646.619995209802	884.98278851134	261.920834708782	703.523544110262	825.660260330253
"ENSG00000014914"	"MTMR11"	"1"	149900543	149908791	-1	"protein_coding"	21.9256336818714	18.008423464429	56.0201956961587	15.5266964757423	7.73452234501408
"ENSG00000014919"	"COX15"	"10"	101471601	101491857	-1	"protein_coding"	757.487519324496	746.013150033109	633.662913025504	736.809264132007	798.589432122704
"ENSG00000015133"	"CCDC88C"	"14"	91737667	91884188	-1	"protein_coding"	150.646267403897	125.380898563835	118.217306573156	127.245337353	105.382866950817
"ENSG00000015153"	"YAF2"	"12"	42550906	42632151	-1	"protein_coding"	358.596893400135	488.849847658821	156.705992934629	396.334292285318	461.170894821465
"ENSG00000015171"	"ZMYND11"	"10"	180405	300577	1	"protein_coding"	454.167070580817	497.175508203175	270.654107775678	511.799236548624	523.047073581577
"ENSG00000015285"	"WAS"	"X"	48534985	48549818	1	"protein_coding"	15.574752629897	10.601105269114	21.7099520998648	20.7722837993069	11.6017835175211
"ENSG00000015475"	"BID"	"22"	18216906	18257536	-1	"protein_coding"	118.98560960944	107.305197634082	152.52755016945	116.65103641614	76.378408157014
"ENSG00000015479"	"MATR3"	"5"	138609441	138667360	1	"protein_coding"	3500.16841698831	4036.36369712582	2304.6528093685	3840.61040933284	3941.7059500778
"ENSG00000015520"	"NPC1L1"	"7"	44552134	44580914	-1	"protein_coding"	74.606493508263	106.343119985214	139.083734633014	70.2146171398076	63.8098093463662
"ENSG00000015532"	"XYLT2"	"17"	48423453	48440499	1	"protein_coding"	194.825029071834	238.731991984966	381.565336558377	223.658226712249	191.429428039098
"ENSG00000015676"	"NUDCD3"	"7"	44418720	44530479	-1	"protein_coding"	621.758422891261	615.836765325338	1136.71551168131	527.204301440877	597.491851152338
"ENSG00000016082"	"ISL1"	"5"	50678921	50690564	1	"protein_coding"	88.3472568843093	102.615433221369	41.9535314884312	97.7279592847076	106.349682243944
"ENSG00000016391"	"CHDH"	"3"	53846362	53880417	-1	"protein_coding"	78.7624985966527	76.6657918715796	148.504819572095	72.6053067392335	59.9425481738591
"ENSG00000016864"	"GLT8D1"	"3"	52728505	52740048	-1	"protein_coding"	223.685910902629	253.412073444948	235.123952602837	243.829978425084	228.168409177915
"ENSG00000017260"	"ATP2C1"	"3"	130569439	130735556	1	"protein_coding"	444.214995832221	463.996838888547	256.457517166162	437.064729028861	499.843506546535
"ENSG00000017373"	"SRCIN1"	"17"	36686251	36762183	-1	"protein_coding"	35.8667514911574	41.2789552975157	55.7087713605133	33.2857200217457	16.4358599831549
"ENSG00000017797"	"RALBP1"	"18"	9475007	9538114	1	"protein_coding"	511.715442463501	457.839930336346	265.035078065236	485.58980522456	475.673124218366
"ENSG00000018189"	"RUFY3"	"4"	71569921	71673032	1	"protein_coding"	560.828500998811	520.503706435111	529.200846324429	564.394687377835	517.246181822817
"ENSG00000018236"	"CNTN1"	"12"	41086244	41466220	1	"protein_coding"	110.817435506384	125.419342829734	85.2177235203381	113.335743482777	143.08866338276
"ENSG00000018408"	"WWTR1"	"3"	149235022	149454501	-1	"protein_coding"	303.981867103273	434.761619832756	150.905465290329	349.728351375198	414.76376075138
"ENSG00000018510"	"AGPS"	"2"	178257372	178408564	1	"protein_coding"	550.421792075067	636.197522046326	379.450329409753	636.038659837456	656.46758403307
"ENSG00000018610"	"CXorf56"	"X"	118672112	118699397	-1	"protein_coding"	587.671735345286	459.701128201303	377.854030296667	508.005043112278	492.108984201521
"ENSG00000018699"	"TTC27"	"2"	32853099	33046118	1	"protein_coding"	271.309170691052	300.01080350997	212.414764295142	261.095409089834	297.779110283042
"ENSG00000018869"	"ZNF582"	"19"	56887413	56904914	-1	"protein_coding"	69.1109554979163	93.7409708865651	63.8191957561187	71.0102427011201	95.7147140195492
"ENSG00000019144"	"PHLDB1"	"11"	118477155	118528741	1	"protein_coding"	185.029649899374	224.061521591458	369.211506196699	190.420396740802	162.424969245296
"ENSG00000019485"	"PRDM11"	"11"	45115564	45247734	1	"protein_coding"	19.3197824002429	13.7852812764381	28.6654281198172	12.9923367254216	24.170382328169
"ENSG00000019549"	"SNAI2"	"8"	49830249	49834299	-1	"protein_coding"	1879.58121564499	1173.50729763513	475.139945609072	2023.22718812983	2096.05555549882
"ENSG00000019582"	"CD74"	"5"	149781200	149792492	-1	"protein_coding"	11.7796342512412	10.5818831361643	37.7101255223587	17.7184796848401	11.6017835175211
"ENSG00000019995"	"ZRANB1"	"10"	126630692	126676758	1	"protein_coding"	1392.02610498369	1394.17849079074	391.89490873836	1338.93610002019	1580.74300426225
"ENSG00000020129"	"NCDN"	"1"	36023074	36032875	1	"protein_coding"	239.220841375781	227.491265294583	624.734750355925	252.69670427756	230.102039764169
"ENSG00000020181"	"GPR124"	"8"	37641709	37702414	1	"protein_coding"	81.2013878505815	141.176834736283	177.014535524089	102.980892797407	99.5819751920563
"ENSG00000020256"	"ZFP64"	"20"	50668202	50820847	-1	"protein_coding"	468.141580795643	469.359377954499	360.141023028123	440.475802062821	416.697391337634
"ENSG00000020426"	"MNAT1"	"14"	61201460	61436671	1	"protein_coding"	545.287140774454	584.94747183449	257.145329038347	557.778793889378	531.748411219718
"ENSG00000020577"	"SAMD4A"	"14"	55033815	55260033	1	"protein_coding"	223.341720395665	211.579996324437	266.812875112179	212.028849962585	232.035670350422
