"ensembl_gene_id"	"hgnc_symbol"	"chromosome_name"	"start_position"	"end_position"	"strand"	"gene_biotype"	"2_401_Inp_10_11_S1"	"2_567_Elu_10_16_S8"	"3_401_Sup_10_11_S2"	"4_401_Elu_10_11_S3"	"4_624_Elu_10_16_S9"	"6_401_Inp_10_12_S4"	"6_567_Elu_10_10_S7"	"7_401_Sup_10_12_S5"	"8_401_Elu_10_12_S6"
"ENSG00000011485"	"PPP5C"	"19"	46850251	46896238	1	"protein_coding"	660	652	327	715	744	720	566	349	766
"ENSG00000011523"	"CEP68"	"2"	65283500	65314138	1	"protein_coding"	256	248	77	351	326	332	234	87	380
"ENSG00000011566"	"MAP4K3"	"2"	39476407	39664453	-1	"protein_coding"	367	384	78	387	500	319	395	86	411
"ENSG00000011638"	"TMEM159"	"16"	21169698	21191937	1	"protein_coding"	65	49	48	61	59	58	60	48	80
"ENSG00000012048"	"BRCA1"	"17"	41196312	41277500	-1	"protein_coding"	699	830	85	840	951	671	816	91	874
"ENSG00000012061"	"ERCC1"	"19"	45910591	45982086	-1	"protein_coding"	327	423	209	385	379	434	287	146	441
"ENSG00000012171"	"SEMA3B"	"3"	50304990	50314977	1	"processed_transcript"	21	26	11	22	16	24	24	20	26
"ENSG00000012174"	"MBTPS2"	"X"	21857754	21903542	1	"protein_coding"	303	298	51	320	348	262	385	68	369
"ENSG00000012211"	"PRICKLE3"	"X"	49031151	49042845	-1	"protein_coding"	241	232	106	271	217	254	231	106	296
"ENSG00000012232"	"EXTL3"	"8"	28457986	28613116	1	"protein_coding"	295	341	176	346	364	308	279	147	370
"ENSG00000012779"	"ALOX5"	"10"	45869661	45941561	1	"protein_coding"	16	11	4	9	9	13	15	2	12
"ENSG00000012822"	"CALCOCO1"	"12"	54104903	54121529	-1	"protein_coding"	485	407	217	505	486	509	415	222	516
"ENSG00000012963"	"UBR7"	"14"	93673401	93695561	1	"protein_coding"	386	428	81	435	572	419	524	69	519
"ENSG00000012983"	"MAP4K5"	"14"	50885219	51027844	-1	"protein_coding"	305	427	48	395	445	349	419	50	481
"ENSG00000013016"	"EHD3"	"2"	31456880	31492313	1	"protein_coding"	70	62	26	76	71	78	55	39	89
"ENSG00000013275"	"PSMC4"	"19"	40476912	40487348	1	"protein_coding"	1017	1248	404	1113	1281	1182	1051	328	1232
"ENSG00000013288"	"MAN2B2"	"4"	6576902	6625089	1	"protein_coding"	260	283	158	336	331	298	263	161	390
"ENSG00000013306"	"SLC25A39"	"17"	42396993	42402238	-1	"protein_coding"	540	619	415	700	686	669	598	370	770
"ENSG00000013364"	"MVP"	"16"	29831715	29859355	1	"protein_coding"	43	28	28	63	47	52	34	41	59
"ENSG00000013374"	"NUB1"	"7"	151038785	151075535	1	"protein_coding"	1689	1668	230	1625	1904	1479	1635	295	1820
"ENSG00000013441"	"CLK1"	"2"	201717732	201729422	-1	"protein_coding"	971	828	167	832	1250	823	802	181	1177
"ENSG00000013503"	"POLR3B"	"12"	106751436	106903976	1	"protein_coding"	401	418	41	434	464	379	416	66	440
"ENSG00000013523"	"ANGEL1"	"14"	77253588	77292589	-1	"protein_coding"	248	302	168	311	318	313	261	153	364
"ENSG00000013561"	"RNF14"	"5"	141337893	141369856	1	"protein_coding"	459	539	54	528	604	476	487	104	631
"ENSG00000013563"	"DNASE1L1"	"X"	153629579	153640449	-1	"protein_coding"	40	19	15	51	28	31	34	19	51
"ENSG00000013573"	"DDX11"	"12"	31226779	31257725	1	"protein_coding"	387	452	282	452	393	446	449	260	533
"ENSG00000013583"	"HEBP1"	"12"	13127798	13153207	-1	"protein_coding"	406	248	103	286	450	270	225	95	287
"ENSG00000013588"	"GPRC5A"	"12"	13043716	13070871	1	"protein_coding"	27	42	6	38	40	44	27	19	49
"ENSG00000013619"	"MAMLD1"	"X"	149529689	149682448	1	"protein_coding"	117	125	43	150	157	147	143	45	206
"ENSG00000013810"	"TACC3"	"4"	1723227	1746898	1	"protein_coding"	634	793	294	763	800	757	730	333	861
"ENSG00000014138"	"POLA2"	"11"	65029233	65073060	1	"protein_coding"	453	581	203	476	570	559	531	277	549
"ENSG00000014164"	"ZC3H3"	"8"	144519825	144623623	-1	"protein_coding"	189	268	168	286	267	278	208	139	336
"ENSG00000014216"	"CAPN1"	"11"	64948037	64979477	1	"protein_coding"	242	308	185	301	302	321	277	145	342
"ENSG00000014641"	"MDH1"	"2"	63815743	63834331	1	"protein_coding"	459	445	130	501	470	476	427	123	649
"ENSG00000014824"	"SLC30A9"	"4"	41992489	42092474	1	"protein_coding"	601	762	57	704	854	605	912	99	824
"ENSG00000014914"	"MTMR11"	"1"	149900543	149908791	-1	"protein_coding"	17	19	16	13	8	24	15	17	21
"ENSG00000014919"	"COX15"	"10"	101471601	101491857	-1	"protein_coding"	697	704	163	740	826	716	706	212	860
"ENSG00000015133"	"CCDC88C"	"14"	91737667	91884188	-1	"protein_coding"	139	117	30	149	109	142	120	40	125
"ENSG00000015153"	"YAF2"	"12"	42550906	42632151	-1	"protein_coding"	359	404	48	404	477	309	521	44	456
"ENSG00000015171"	"ZMYND11"	"10"	180405	300577	1	"protein_coding"	424	452	61	545	541	423	488	100	563
"ENSG00000015285"	"WAS"	"X"	48534985	48549818	1	"protein_coding"	16	12	4	31	12	13	8	9	13
"ENSG00000015475"	"BID"	"22"	18216906	18257536	-1	"protein_coding"	108	91	42	120	79	114	112	48	133
"ENSG00000015479"	"MATR3"	"5"	138609441	138667360	1	"protein_coding"	3383	3750	675	4031	4077	3141	3880	681	4290
"ENSG00000015520"	"NPC1L1"	"7"	44552134	44580914	-1	"protein_coding"	74	100	39	84	66	65	101	43	67
"ENSG00000015532"	"XYLT2"	"17"	48423453	48440499	1	"protein_coding"	161	237	117	240	198	203	214	107	244
"ENSG00000015676"	"NUDCD3"	"7"	44418720	44530479	-1	"protein_coding"	503	579	331	528	618	659	585	338	617
"ENSG00000016082"	"ISL1"	"5"	50678921	50690564	1	"protein_coding"	75	94	9	91	110	90	100	16	122
"ENSG00000016391"	"CHDH"	"3"	53846362	53880417	-1	"protein_coding"	70	67	37	79	62	77	78	51	78
"ENSG00000016864"	"GLT8D1"	"3"	52728505	52740048	-1	"protein_coding"	214	237	62	231	236	203	242	77	300
"ENSG00000017260"	"ATP2C1"	"3"	130569439	130735556	1	"protein_coding"	397	382	74	449	517	432	496	77	499
"ENSG00000017373"	"SRCIN1"	"17"	36686251	36762183	-1	"protein_coding"	30	40	14	36	17	37	38	19	36
"ENSG00000017797"	"RALBP1"	"18"	9475007	9538114	1	"protein_coding"	488	396	77	492	492	466	470	79	562
"ENSG00000018189"	"RUFY3"	"4"	71569921	71673032	1	"protein_coding"	521	479	138	554	535	525	505	175	673
"ENSG00000018236"	"CNTN1"	"12"	41086244	41466220	1	"protein_coding"	93	121	16	124	148	114	116	35	121
"ENSG00000018408"	"WWTR1"	"3"	149235022	149454501	-1	"protein_coding"	281	395	42	337	429	286	427	47	424
"ENSG00000018510"	"AGPS"	"2"	178257372	178408564	1	"protein_coding"	530	570	93	677	679	496	633	132	700
"ENSG00000018610"	"CXorf56"	"X"	118672112	118699397	-1	"protein_coding"	548	426	114	539	509	548	443	108	561
"ENSG00000018699"	"TTC27"	"2"	32853099	33046118	1	"protein_coding"	221	285	62	262	308	286	282	63	305
"ENSG00000018869"	"ZNF582"	"19"	56887413	56904914	-1	"protein_coding"	61	98	14	64	99	68	79	24	91
"ENSG00000019144"	"PHLDB1"	"11"	118477155	118528741	1	"protein_coding"	175	238	121	205	168	170	185	95	207
"ENSG00000019485"	"PRDM11"	"11"	45115564	45247734	1	"protein_coding"	19	16	7	15	25	17	10	10	13
"ENSG00000019549"	"SNAI2"	"8"	49830249	49834299	-1	"protein_coding"	1860	1052	145	2128	2168	1642	1167	134	2255
"ENSG00000019582"	"CD74"	"5"	149781200	149792492	-1	"protein_coding"	10	10	13	13	12	12	10	9	26
"ENSG00000019995"	"ZRANB1"	"10"	126630692	126676758	1	"protein_coding"	1428	1210	100	1432	1635	1164	1427	132	1466
"ENSG00000020129"	"NCDN"	"1"	36023074	36032875	1	"protein_coding"	196	213	189	288	238	251	217	178	257
"ENSG00000020181"	"GPR124"	"8"	37641709	37702414	1	"protein_coding"	58	124	43	100	103	94	143	62	124
"ENSG00000020256"	"ZFP64"	"20"	50668202	50820847	-1	"protein_coding"	439	449	94	447	431	434	438	119	509
"ENSG00000020426"	"MNAT1"	"14"	61201460	61436671	1	"protein_coding"	507	529	68	544	550	510	577	84	669
"ENSG00000020577"	"SAMD4A"	"14"	55033815	55260033	1	"protein_coding"	225	194	78	226	240	191	206	79	233
"ENSG00000020633"	"RUNX3"	"1"	25226002	25291612	-1	"protein_coding"	40	35	13	46	30	39	26	15	42
"ENSG00000020922"	"MRE11A"	"11"	94152895	94227074	-1	"protein_coding"	451	531	83	513	586	433	552	112	532
"ENSG00000021300"	"PLEKHB1"	"11"	73357223	73373864	1	"protein_coding"	112	89	40	142	103	117	82	35	135
"ENSG00000021574"	"SPAST"	"2"	32288680	32382706	1	"protein_coding"	209	220	23	187	221	167	208	41	224
"ENSG00000021645"	"NRXN3"	"14"	78708734	80330762	1	"protein_coding"	83	70	18	92	97	103	78	17	121
"ENSG00000021762"	"OSBPL5"	"11"	3108346	3187969	-1	"protein_coding"	85	112	85	117	95	112	74	71	123
"ENSG00000021776"	"AQR"	"15"	35147732	35262040	-1	"protein_coding"	461	484	70	455	645	411	555	82	567
"ENSG00000021826"	"CPS1"	"2"	211342406	211543831	1	"protein_coding"	516	446	146	591	607	516	493	155	578
"ENSG00000022267"	"FHL1"	"X"	135229559	135293518	1	"protein_coding"	1386	1294	409	1660	1925	1567	1228	400	1837
"ENSG00000022277"	"RTFDC1"	"20"	55043647	55093943	1	"protein_coding"	313	410	78	358	407	343	440	109	383
"ENSG00000022567"	"SLC45A4"	"8"	142217265	142318404	-1	"protein_coding"	81	68	53	118	94	101	101	49	101
"ENSG00000022840"	"RNF10"	"12"	120971283	121015397	1	"protein_coding"	812	996	356	1090	1060	964	1117	387	1219
"ENSG00000022976"	"ZNF839"	"14"	102783714	102809044	1	"protein_coding"	169	194	36	148	127	137	172	30	148
"ENSG00000023041"	"ZDHHC6"	"10"	114190058	114206672	-1	"protein_coding"	552	644	78	614	614	515	668	67	646
"ENSG00000023171"	"GRAMD1B"	"11"	123396344	123498482	1	"protein_coding"	63	68	18	71	71	57	71	19	58
"ENSG00000023191"	"RNH1"	"11"	494512	507300	-1	"protein_coding"	286	323	294	359	312	385	260	271	480
"ENSG00000023228"	"NDUFS1"	"2"	206979541	207024327	-1	"protein_coding"	1033	992	116	1048	1249	922	986	111	1174
"ENSG00000023287"	"RB1CC1"	"8"	53535016	53658403	-1	"protein_coding"	620	820	73	755	968	554	994	106	782
"ENSG00000023318"	"ERP44"	"9"	102741461	102861322	-1	"protein_coding"	746	816	111	764	972	682	834	102	921
"ENSG00000023330"	"ALAS1"	"3"	52232102	52248343	1	"protein_coding"	703	876	207	766	950	710	881	197	859
"ENSG00000023445"	"BIRC3"	"11"	102188215	102210134	1	"protein_coding"	19	46	2	19	22	11	51	3	17
"ENSG00000023516"	"AKAP11"	"13"	42846289	42897396	1	"protein_coding"	616	693	96	736	808	491	809	128	752
"ENSG00000023572"	"GLRX2"	"1"	193065598	193075244	-1	"protein_coding"	195	188	54	204	216	173	200	54	232
"ENSG00000023608"	"SNAPC1"	"14"	62229075	62263146	1	"protein_coding"	199	185	36	203	293	156	206	34	256
"ENSG00000023697"	"DERA"	"12"	16064106	16190220	1	"protein_coding"	253	224	48	255	322	256	224	40	313
"ENSG00000023734"	"STRAP"	"12"	16035325	16056412	1	"protein_coding"	2858	2362	543	2535	3239	2312	2443	542	2477
"ENSG00000023839"	"ABCC2"	"10"	101542489	101611949	1	"protein_coding"	26	38	12	36	35	42	25	18	41
"ENSG00000023902"	"PLEKHO1"	"1"	150121373	150136916	1	"protein_coding"	172	182	60	242	246	215	140	74	217
"ENSG00000023909"	"GCLM"	"1"	94350761	94374966	-1	"protein_coding"	123	130	8	129	152	108	151	25	142
"ENSG00000024422"	"EHD2"	"19"	48216600	48246391	1	"protein_coding"	44	50	8	52	45	57	52	11	68
"ENSG00000024526"	"DEPDC1"	"1"	68939835	68962904	-1	"protein_coding"	1138	1270	69	1466	1931	1002	1567	124	1607
"ENSG00000025293"	"PHF20"	"20"	34359896	34538303	1	"protein_coding"	425	607	89	443	479	430	605	105	489
"ENSG00000025423"	"HSD17B6"	"12"	57145945	57181574	1	"protein_coding"	39	45	14	60	32	26	21	15	47
"ENSG00000025434"	"NR1H3"	"11"	47269851	47290396	1	"protein_coding"	288	290	161	240	290	256	270	166	300
"ENSG00000025708"	"TYMP"	"22"	50964181	50968485	-1	"protein_coding"	13	6	16	10	5	13	13	9	13
"ENSG00000025770"	"NCAPH2"	"22"	50946645	50961901	1	"protein_coding"	254	315	280	313	266	326	274	228	349
"ENSG00000025772"	"TOMM34"	"20"	43570771	43589127	-1	"protein_coding"	464	545	130	521	553	536	492	140	623
"ENSG00000025800"	"KPNA6"	"1"	32573639	32642169	1	"protein_coding"	1544	1464	426	1610	1719	1628	1525	485	1769
"ENSG00000026025"	"VIM"	"10"	17270258	17279592	1	"protein_coding"	3277	2201	613	3656	4344	3318	2310	627	4148
"ENSG00000026036"	"RTEL1-TNFRSF6B"	"20"	62290653	62330037	1	"protein_coding"	14	20	11	12	18	16	14	22	12
"ENSG00000026103"	"FAS"	"10"	90750414	90775542	1	"protein_coding"	645	778	84	703	673	509	725	78	767
"ENSG00000026508"	"CD44"	"11"	35160417	35253949	1	"protein_coding"	43	35	7	42	79	52	34	9	48
"ENSG00000026559"	"KCNG1"	"20"	49620193	49639666	-1	"protein_coding"	73	114	30	143	84	110	91	60	139
"ENSG00000027001"	"MIPEP"	"13"	24304328	24463558	-1	"protein_coding"	113	108	46	116	115	98	107	44	131
"ENSG00000027075"	"PRKCH"	"14"	61654277	62017694	1	"protein_coding"	44	61	9	38	66	34	51	17	38
"ENSG00000027847"	"B4GALT7"	"5"	177027101	177037348	1	"protein_coding"	227	219	155	215	235	216	197	139	256
"ENSG00000027869"	"SH2D2A"	"1"	156776035	156786654	-1	"protein_coding"	124	134	40	131	127	105	134	43	158
"ENSG00000028116"	"VRK2"	"2"	58134786	58387055	1	"protein_coding"	196	184	22	199	242	152	190	34	221
"ENSG00000028203"	"VEZT"	"12"	95611522	95696566	1	"protein_coding"	604	564	61	608	757	569	621	88	656
"ENSG00000028277"	"POU2F2"	"19"	42590263	42700737	-1	"protein_coding"	34	52	8	28	37	31	67	7	34
"ENSG00000028310"	"BRD9"	"5"	850406	892939	-1	"protein_coding"	556	514	211	490	504	617	456	247	585
"ENSG00000028528"	"SNX1"	"15"	64386322	64438289	1	"protein_coding"	638	587	135	644	801	678	601	159	749
"ENSG00000029153"	"ARNTL2"	"12"	27485787	27576241	1	"protein_coding"	125	110	16	163	149	126	144	24	164
"ENSG00000029364"	"SLC39A9"	"14"	69864732	69929105	1	"protein_coding"	569	644	134	615	611	591	625	175	654
"ENSG00000029534"	"ANK1"	"8"	41510739	41754280	-1	"protein_coding"	230	298	113	300	265	277	327	134	347
"ENSG00000029725"	"RABEP1"	"17"	5185558	5289129	1	"protein_coding"	1350	1211	230	1393	1476	1146	1357	200	1468
"ENSG00000029993"	"HMGB3"	"X"	150148982	150159248	1	"protein_coding"	923	666	208	948	1011	877	791	223	967
"ENSG00000030066"	"NUP160"	"11"	47799639	47870107	-1	"protein_coding"	670	812	251	792	914	747	843	234	892
"ENSG00000030419"	"IKZF2"	"2"	213864429	214017151	-1	"protein_coding"	38	34	2	24	33	26	39	17	31
"ENSG00000030582"	"GRN"	"17"	42422614	42430470	1	"protein_coding"	712	585	895	890	998	857	628	673	905
"ENSG00000031003"	"FAM13B"	"5"	137273649	137387650	-1	"protein_coding"	361	505	54	406	510	356	593	92	462
"ENSG00000031081"	"ARHGAP31"	"3"	119013220	119139561	1	"protein_coding"	60	74	16	67	53	61	70	21	73
"ENSG00000031698"	"SARS"	"1"	109756540	109780791	1	"protein_coding"	3484	4718	822	3459	4388	3516	4500	788	4001
"ENSG00000031823"	"RANBP3"	"19"	5916150	5978153	-1	"protein_coding"	658	617	274	764	808	701	618	236	877
"ENSG00000032219"	"ARID4A"	"14"	58765103	58840605	1	"protein_coding"	470	505	135	448	485	421	618	196	551
"ENSG00000032389"	"TSSC1"	"2"	3192696	3381653	-1	"protein_coding"	216	201	72	246	213	233	169	82	248
"ENSG00000032444"	"PNPLA6"	"19"	7598890	7626650	1	"protein_coding"	79	89	109	97	83	127	87	85	116
"ENSG00000032742"	"IFT88"	"13"	21140585	21265503	1	"protein_coding"	72	60	5	59	79	59	88	13	89
"ENSG00000033011"	"ALG1"	"16"	5083703	5137380	1	"protein_coding"	80	73	47	94	106	96	72	57	126
"ENSG00000033030"	"ZCCHC8"	"12"	122957417	122985518	-1	"protein_coding"	475	604	55	518	608	451	578	77	598
"ENSG00000033050"	"ABCF2"	"7"	150904923	150924316	-1	"protein_coding"	1202	1209	391	1270	1307	1236	1109	347	1348
"ENSG00000033100"	"CHPF2"	"7"	150929575	150935908	1	"protein_coding"	149	218	207	180	177	217	172	182	263
"ENSG00000033122"	"LRRC7"	"1"	70034081	70617628	1	"protein_coding"	28	32	9	37	43	30	28	16	35
"ENSG00000033170"	"FUT8"	"14"	65877310	66210839	1	"protein_coding"	274	259	49	266	278	247	300	43	328
"ENSG00000033178"	"UBA6"	"4"	68478370	68566897	-1	"protein_coding"	382	545	36	476	553	370	589	51	551
"ENSG00000033327"	"GAB2"	"11"	77926343	78129394	-1	"protein_coding"	324	269	96	361	340	303	260	87	346
"ENSG00000033627"	"ATP6V0A1"	"17"	40610862	40674629	1	"protein_coding"	662	755	263	741	755	693	707	263	823
"ENSG00000033800"	"PIAS1"	"15"	68346517	68483096	1	"protein_coding"	1286	1345	130	1451	1708	1220	1466	144	1755
"ENSG00000033867"	"SLC4A7"	"3"	27414214	27525911	-1	"protein_coding"	237	225	62	214	238	288	256	67	309
"ENSG00000034053"	"APBA2"	"15"	29129629	29410518	1	"protein_coding"	191	177	167	215	213	234	209	114	286
"ENSG00000034063"	"UHRF1"	"19"	4903092	4962165	1	"processed_transcript"	217	262	125	268	260	218	269	136	313
"ENSG00000034152"	"MAP2K3"	"17"	21187984	21218552	1	"protein_coding"	185	153	117	179	192	197	183	87	223
"ENSG00000034510"	"TMSB10"	"2"	85132749	85133795	1	"protein_coding"	3124	2084	2624	3159	4281	4062	1642	2171	3718
"ENSG00000034533"	"ASTE1"	"3"	130732719	130746493	-1	"protein_coding"	226	283	37	252	308	223	252	36	308
"ENSG00000034677"	"RNF19A"	"8"	101269288	101348446	-1	"protein_coding"	159	212	23	185	253	178	230	27	255
"ENSG00000034713"	"GABARAPL2"	"16"	75600249	75611779	1	"protein_coding"	486	552	120	510	541	467	478	127	587
"ENSG00000035115"	"SH3YL1"	"2"	217730	266398	-1	"protein_coding"	65	68	14	94	73	72	74	16	107
"ENSG00000035141"	"FAM136A"	"2"	70523107	70529222	-1	"protein_coding"	886	651	113	826	903	789	656	119	941
"ENSG00000035403"	"VCL"	"10"	75757872	75879918	1	"protein_coding"	781	866	190	905	1148	844	914	256	1006
"ENSG00000035499"	"DEPDC1B"	"5"	59892739	59996017	-1	"protein_coding"	157	148	50	218	237	178	150	63	254
"ENSG00000035681"	"NSMAF"	"8"	59496063	59572403	-1	"protein_coding"	310	270	79	280	363	258	244	63	334
"ENSG00000035687"	"ADSS"	"1"	244571796	244615436	-1	"protein_coding"	606	579	90	684	755	536	637	145	795
"ENSG00000035862"	"TIMP2"	"17"	76849059	76921469	-1	"protein_coding"	187	155	35	202	241	159	182	39	170
"ENSG00000035928"	"RFC1"	"4"	39289076	39367995	-1	"protein_coding"	1186	1265	170	1381	1522	1042	1347	207	1459
"ENSG00000036054"	"TBC1D23"	"3"	99979844	100044095	1	"protein_coding"	412	583	46	473	645	335	553	70	582
"ENSG00000036257"	"CUL3"	"2"	225334867	225450110	-1	"protein_coding"	561	680	42	632	779	481	756	103	673
"ENSG00000036448"	"MYOM2"	"8"	1993155	2113475	1	"protein_coding"	222	163	94	203	171	223	120	106	228
"ENSG00000036530"	"CYP46A1"	"14"	100150641	100193638	1	"protein_coding"	14	15	6	12	15	8	17	6	11
"ENSG00000036549"	"ZZZ3"	"1"	78028101	78149104	-1	"protein_coding"	1660	1762	196	1931	2247	1438	1985	231	2095
"ENSG00000036672"	"USP2"	"11"	119225925	119252436	-1	"protein_coding"	143	175	35	172	159	171	175	36	157
"ENSG00000037042"	"TUBG2"	"17"	40811323	40819024	1	"protein_coding"	178	243	56	191	166	136	186	48	178
"ENSG00000037241"	"RPL26L1"	"5"	172385732	172396774	1	"protein_coding"	414	272	104	301	379	303	230	77	377
"ENSG00000037280"	"FLT4"	"5"	180028506	180076624	-1	"protein_coding"	222	201	116	275	188	260	202	95	286
"ENSG00000037474"	"NSUN2"	"5"	6599352	6633404	-1	"protein_coding"	578	539	160	584	597	516	543	185	560
"ENSG00000037637"	"FBXO42"	"1"	16573334	16678949	-1	"protein_coding"	343	502	120	395	447	379	459	125	527
"ENSG00000037749"	"MFAP3"	"5"	153418466	153600038	1	"protein_coding"	261	256	58	281	343	237	250	74	292
"ENSG00000037757"	"MRI1"	"19"	13875346	13885096	1	"protein_coding"	115	156	77	144	127	155	139	72	153
"ENSG00000037897"	"METTL1"	"12"	58162254	58166576	-1	"protein_coding"	208	152	85	188	224	200	129	89	191
"ENSG00000037965"	"HOXC8"	"12"	54402832	54407570	1	"protein_coding"	162	161	22	184	135	153	189	43	161
"ENSG00000038002"	"AGA"	"4"	178351924	178363657	-1	"protein_coding"	65	62	16	58	67	63	93	8	79
"ENSG00000038210"	"PI4K2B"	"4"	25162263	25280714	1	"protein_coding"	277	239	19	266	353	208	255	28	263
"ENSG00000038219"	"BOD1L1"	"4"	13570362	13629347	-1	"protein_coding"	807	883	223	925	771	814	943	279	964
"ENSG00000038274"	"MAT2B"	"5"	162930120	162946342	1	"protein_coding"	613	602	135	619	666	666	558	124	746
"ENSG00000038295"	"TLL1"	"4"	166794410	167025047	1	"protein_coding"	10	17	3	11	7	20	15	3	18
"ENSG00000038358"	"EDC4"	"16"	67906926	67918406	1	"protein_coding"	301	307	322	309	349	371	294	303	343
"ENSG00000038382"	"TRIO"	"5"	14143811	14532235	1	"protein_coding"	892	960	410	937	863	1000	971	436	1142
"ENSG00000038427"	"VCAN"	"5"	82767284	82878122	1	"protein_coding"	1561	1426	252	1743	1858	1543	1549	356	2007
"ENSG00000038532"	"CLEC16A"	"16"	11038345	11276046	1	"protein_coding"	388	421	180	464	445	474	430	193	479
"ENSG00000039068"	"CDH1"	"16"	68771128	68869451	1	"protein_coding"	10	15	4	17	21	7	17	9	9
"ENSG00000039123"	"SKIV2L2"	"5"	54603588	54721409	1	"protein_coding"	630	670	99	670	670	480	714	107	736
"ENSG00000039319"	"ZFYVE16"	"5"	79703832	79775169	1	"protein_coding"	357	416	48	399	473	303	445	40	421
"ENSG00000039523"	"FAM65A"	"16"	67552321	67580691	1	"protein_coding"	237	179	90	220	221	209	218	65	275
"ENSG00000039560"	"RAI14"	"5"	34656342	34832732	1	"protein_coding"	624	642	100	725	733	503	737	118	791
"ENSG00000039600"	"SOX30"	"5"	157052687	157098488	-1	"protein_coding"	55	72	2	47	37	29	55	16	87
"ENSG00000039650"	"PNKP"	"19"	50364461	50371166	-1	"protein_coding"	159	213	171	185	174	176	201	153	182
"ENSG00000040199"	"PHLPP2"	"16"	71671738	71758604	-1	"protein_coding"	232	308	72	279	263	254	267	74	260
"ENSG00000040275"	"SPDL1"	"5"	169010638	169031782	1	"protein_coding"	703	680	98	747	898	642	773	98	900
"ENSG00000040341"	"STAU2"	"8"	74332604	74659943	-1	"protein_coding"	271	346	19	280	280	245	323	42	296
"ENSG00000040487"	"PQLC2"	"1"	19638820	19655794	1	"protein_coding"	129	141	56	163	159	141	133	60	206
"ENSG00000040531"	"CTNS"	"17"	3539762	3564836	1	"protein_coding"	97	98	58	141	153	137	89	57	133
"ENSG00000040608"	"RTN4R"	"22"	20228938	20270769	-1	"protein_coding"	13	20	26	24	9	20	12	16	28
"ENSG00000040633"	"PHF23"	"17"	7138347	7143041	-1	"protein_coding"	820	944	324	901	1022	860	878	284	914
"ENSG00000040933"	"INPP4A"	"2"	99061317	99210853	1	"protein_coding"	271	341	147	352	293	329	336	147	408
"ENSG00000041357"	"PSMA4"	"15"	78832747	78841604	1	"protein_coding"	1679	1337	258	1645	1849	1585	1410	281	1757
"ENSG00000041802"	"LSG1"	"3"	194361517	194393206	-1	"protein_coding"	283	353	45	277	380	298	363	50	309
"ENSG00000041880"	"PARP3"	"3"	51976361	51982883	1	"protein_coding"	87	80	28	87	87	96	77	42	101
"ENSG00000041982"	"TNC"	"9"	117782806	117880536	-1	"protein_coding"	96	103	51	130	160	91	81	64	103
"ENSG00000041988"	"THAP3"	"1"	6684926	6695646	1	"protein_coding"	205	218	103	276	264	233	198	89	279
"ENSG00000042088"	"TDP1"	"14"	90421283	90511106	1	"protein_coding"	304	329	94	304	343	341	336	135	401
"ENSG00000042286"	"AIFM2"	"10"	71857979	71892690	-1	"protein_coding"	29	26	9	15	21	35	19	14	25
"ENSG00000042317"	"SPATA7"	"14"	88851268	88936694	1	"protein_coding"	156	257	23	215	251	188	299	12	266
"ENSG00000042429"	"MED17"	"11"	93517393	93547861	1	"protein_coding"	356	243	55	332	347	275	244	38	313
"ENSG00000042445"	"RETSAT"	"2"	85569211	85581743	-1	"protein_coding"	199	254	108	249	261	198	218	127	215
"ENSG00000042493"	"CAPG"	"2"	85621871	85645555	-1	"protein_coding"	24	26	10	22	23	29	28	10	24
